C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/18/2017,03:00:00,REGULAR,10545707,1341396
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/17/2017,23:00:00,REGULAR,10545645,1341393
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/17/2017,19:00:00,REGULAR,10545398,1341383
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/17/2017,15:00:00,REGULAR,10545068,1341370
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/17/2017,11:00:00,REGULAR,10544788,1341348
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/17/2017,07:00:00,REGULAR,10544668,1341330
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/17/2017,03:00:00,REGULAR,10544637,1341325
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/16/2017,23:00:00,REGULAR,10544521,1341323
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/16/2017,19:00:00,REGULAR,10544197,1341315
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/16/2017,15:00:00,REGULAR,10543749,1341301
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/16/2017,11:00:00,REGULAR,10543428,1341292
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/16/2017,07:00:00,REGULAR,10543264,1341274
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/16/2017,03:00:00,REGULAR,10543231,1341272
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/15/2017,23:00:00,REGULAR,10543086,1341271
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/15/2017,19:00:00,REGULAR,10542665,1341259
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/15/2017,15:00:00,REGULAR,10541948,1341243
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/15/2017,11:00:00,REGULAR,10541586,1341222
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/15/2017,07:00:00,REGULAR,10541222,1341159
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/15/2017,03:00:00,REGULAR,10541179,1341144
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/14/2017,23:00:00,REGULAR,10541179,1341144
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/14/2017,19:00:00,REGULAR,10540834,1341134
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/14/2017,15:00:00,REGULAR,10540072,1341119
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/14/2017,11:00:00,REGULAR,10539739,1341098
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/14/2017,07:00:00,REGULAR,10539339,1341032
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/14/2017,03:00:00,REGULAR,10539291,1341014
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/13/2017,23:00:00,REGULAR,10539291,1341014
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/13/2017,19:00:00,REGULAR,10538916,1341006
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/13/2017,15:00:00,REGULAR,10538185,1340971
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/13/2017,11:43:54,REGULAR,10537865,1340960
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/13/2017,11:00:00,REGULAR,10537820,1340954
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/13/2017,07:00:00,REGULAR,10537381,1340887
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/13/2017,03:00:00,REGULAR,10537340,1340865
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/12/2017,23:00:00,REGULAR,10537340,1340865
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/12/2017,19:00:00,REGULAR,10536952,1340848
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/12/2017,15:00:00,REGULAR,10536123,1340826
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/12/2017,11:00:00,REGULAR,10535808,1340806
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/12/2017,07:00:00,REGULAR,10535364,1340733
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/12/2017,03:00:00,REGULAR,10535323,1340720
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/11/2017,23:00:00,REGULAR,10535323,1340720
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/11/2017,19:00:00,REGULAR,10534997,1340710
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/11/2017,15:00:00,REGULAR,10534260,1340696
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/11/2017,11:00:00,REGULAR,10533972,1340673
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/11/2017,07:00:00,REGULAR,10533577,1340601
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/11/2017,03:00:00,REGULAR,10533532,1340575
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/10/2017,23:00:00,REGULAR,10533457,1340575
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/10/2017,19:00:00,REGULAR,10533196,1340566
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/10/2017,15:00:00,REGULAR,10532859,1340552
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/10/2017,11:00:00,REGULAR,10532602,1340525
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/10/2017,07:00:00,REGULAR,10532471,1340505
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/10/2017,03:00:00,REGULAR,10532443,1340499
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/09/2017,23:00:00,REGULAR,10532330,1340499
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/09/2017,19:00:00,REGULAR,10532028,1340495
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/09/2017,15:00:00,REGULAR,10531581,1340484
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/09/2017,11:00:00,REGULAR,10531263,1340470
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/09/2017,07:00:00,REGULAR,10531104,1340444
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/09/2017,03:00:00,REGULAR,10531079,1340442
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/01/2017,23:00:00,REGULAR,10517616,1339452
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/01/2017,19:00:00,REGULAR,10517159,1339441
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/01/2017,15:00:00,REGULAR,10516394,1339422
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/01/2017,11:00:00,REGULAR,10516033,1339401
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/01/2017,07:00:00,REGULAR,10515627,1339317
A002,R051,02-03-05,59 ST,NQR456W,BMT,12/01/2017,03:00:00,REGULAR,10515576,1339300
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/30/2017,23:00:00,REGULAR,10515471,1339299
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/30/2017,19:00:00,REGULAR,10515044,1339289
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/30/2017,15:00:00,REGULAR,10514264,1339272
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/30/2017,11:00:00,REGULAR,10513927,1339249
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/30/2017,07:00:00,REGULAR,10513533,1339168
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/30/2017,03:00:00,REGULAR,10513479,1339132
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/29/2017,23:00:00,REGULAR,10513383,1339127
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/29/2017,19:00:00,REGULAR,10512978,1339121
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/29/2017,15:00:00,REGULAR,10512187,1339104
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/29/2017,11:00:00,REGULAR,10511875,1339082
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/29/2017,07:00:00,REGULAR,10511446,1339007
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/29/2017,03:00:00,REGULAR,10511383,1338996
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/28/2017,23:00:00,REGULAR,10511306,1338994
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/28/2017,19:00:00,REGULAR,10510924,1338985
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/28/2017,15:00:00,REGULAR,10510127,1338974
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/28/2017,11:00:00,REGULAR,10509825,1338942
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/28/2017,07:00:00,REGULAR,10509381,1338859
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/28/2017,03:00:00,REGULAR,10509319,1338832
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/27/2017,23:00:00,REGULAR,10509231,1338829
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/27/2017,19:00:00,REGULAR,10508862,1338821
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/27/2017,15:00:00,REGULAR,10508079,1338802
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/27/2017,11:00:00,REGULAR,10507764,1338782
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/27/2017,07:00:00,REGULAR,10507361,1338694
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/27/2017,03:00:00,REGULAR,10507309,1338674
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/26/2017,23:00:00,REGULAR,10507248,1338674
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/26/2017,19:00:00,REGULAR,10507057,1338665
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/26/2017,15:00:00,REGULAR,10506759,1338655
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/26/2017,11:00:00,REGULAR,10506545,1338635
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/26/2017,07:00:00,REGULAR,10506429,1338622
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/26/2017,03:00:00,REGULAR,10506402,1338620
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/25/2017,23:00:00,REGULAR,10506300,1338619
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/25/2017,19:00:00,REGULAR,10506036,1338613
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/25/2017,15:00:00,REGULAR,10505691,1338602
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/25/2017,11:00:00,REGULAR,10505410,1338587
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/25/2017,07:00:00,REGULAR,10505267,1338572
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/25/2017,03:00:00,REGULAR,10505250,1338570
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/24/2017,23:00:00,REGULAR,10505157,1338568
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/24/2017,19:00:00,REGULAR,10504844,1338553
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/24/2017,15:00:00,REGULAR,10504396,1338540
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/24/2017,11:00:00,REGULAR,10504116,1338516
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/24/2017,07:00:00,REGULAR,10503982,1338482
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/24/2017,03:00:00,REGULAR,10503959,1338474
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/23/2017,23:00:00,REGULAR,10503911,1338473
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/23/2017,19:00:00,REGULAR,10503794,1338465
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/23/2017,15:00:00,REGULAR,10503572,1338457
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/23/2017,11:00:00,REGULAR,10503378,1338441
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/23/2017,07:00:00,REGULAR,10503250,1338424
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/23/2017,03:00:00,REGULAR,10503224,1338420
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/22/2017,23:00:00,REGULAR,10503124,1338416
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/22/2017,19:00:00,REGULAR,10502652,1338409
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/22/2017,15:00:00,REGULAR,10501896,1338388
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/22/2017,11:00:00,REGULAR,10501485,1338369
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/22/2017,07:00:00,REGULAR,10501140,1338299
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/22/2017,03:00:00,REGULAR,10501092,1338280
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/21/2017,23:00:00,REGULAR,10501005,1338280
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/21/2017,19:00:00,REGULAR,10500604,1338263
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/21/2017,15:00:00,REGULAR,10499753,1338243
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/21/2017,11:00:00,REGULAR,10499428,1338225
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/21/2017,07:00:00,REGULAR,10499048,1338158
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/21/2017,03:00:00,REGULAR,10498993,1338130
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/20/2017,23:00:00,REGULAR,10498916,1338129
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/20/2017,19:00:00,REGULAR,10498519,1338119
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/20/2017,15:00:00,REGULAR,10497754,1338099
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/20/2017,11:00:00,REGULAR,10497428,1338074
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/20/2017,07:00:00,REGULAR,10497017,1337988
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/20/2017,03:00:00,REGULAR,10496972,1337971
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/19/2017,23:00:00,REGULAR,10496897,1337970
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/19/2017,19:00:00,REGULAR,10496627,1337964
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/19/2017,15:00:00,REGULAR,10496218,1337949
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/19/2017,11:00:00,REGULAR,10495863,1337924
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/19/2017,07:00:00,REGULAR,10495703,1337910
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/19/2017,03:00:00,REGULAR,10495679,1337907
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/18/2017,23:00:00,REGULAR,10495556,1337906
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/18/2017,19:00:00,REGULAR,10495256,1337896
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/18/2017,15:00:00,REGULAR,10494786,1337886
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/18/2017,11:00:00,REGULAR,10494412,1337873
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/18/2017,07:00:00,REGULAR,10494204,1337846
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/18/2017,03:00:00,REGULAR,10494169,1337839
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/17/2017,23:00:00,REGULAR,10494047,1337836
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/17/2017,19:00:00,REGULAR,10493690,1337824
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/17/2017,15:00:00,REGULAR,10492895,1337815
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/17/2017,11:00:00,REGULAR,10492567,1337790
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/17/2017,09:18:15,REGULAR,10492433,1337772
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/17/2017,07:00:00,REGULAR,10492158,1337715
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/17/2017,03:00:00,REGULAR,10492104,1337685
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/16/2017,23:00:00,REGULAR,10492096,1337685
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/16/2017,19:00:00,REGULAR,10491713,1337675
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/16/2017,15:00:00,REGULAR,10490907,1337656
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/16/2017,11:00:00,REGULAR,10490588,1337635
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/16/2017,07:00:00,REGULAR,10490187,1337555
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/16/2017,03:00:00,REGULAR,10490152,1337536
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/15/2017,23:00:00,REGULAR,10490152,1337536
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/15/2017,19:00:00,REGULAR,10489770,1337527
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/15/2017,15:00:00,REGULAR,10488943,1337510
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/15/2017,11:00:00,REGULAR,10488613,1337483
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/15/2017,07:00:00,REGULAR,10488189,1337424
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/15/2017,03:00:00,REGULAR,10488131,1337396
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/14/2017,23:00:00,REGULAR,10488102,1337395
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/14/2017,19:00:00,REGULAR,10487727,1337386
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/14/2017,15:00:00,REGULAR,10486908,1337375
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/14/2017,11:00:00,REGULAR,10486588,1337355
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/14/2017,07:00:00,REGULAR,10486188,1337289
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/14/2017,03:00:00,REGULAR,10486134,1337264
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/13/2017,23:00:00,REGULAR,10486134,1337264
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/13/2017,19:00:00,REGULAR,10485799,1337255
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/13/2017,15:00:00,REGULAR,10485024,1337244
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/13/2017,11:00:00,REGULAR,10484697,1337218
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/13/2017,07:00:00,REGULAR,10484330,1337149
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/13/2017,03:00:00,REGULAR,10484283,1337128
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/12/2017,23:00:00,REGULAR,10484202,1337127
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/12/2017,19:00:00,REGULAR,10483972,1337122
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/12/2017,15:00:00,REGULAR,10483663,1337110
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/12/2017,11:00:00,REGULAR,10483395,1337104
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/12/2017,07:00:00,REGULAR,10483269,1337089
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/12/2017,03:00:00,REGULAR,10483238,1337088
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/11/2017,23:00:00,REGULAR,10483126,1337085
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/11/2017,19:00:00,REGULAR,10482860,1337081
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/11/2017,15:00:00,REGULAR,10482400,1337069
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/11/2017,11:00:00,REGULAR,10482056,1337059
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/11/2017,07:00:00,REGULAR,10481869,1337048
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/11/2017,03:00:00,REGULAR,10481842,1337045
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/10/2017,23:00:00,REGULAR,10481748,1337043
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/10/2017,19:00:00,REGULAR,10481359,1337039
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/10/2017,15:00:00,REGULAR,10480564,1337019
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/10/2017,11:00:00,REGULAR,10480198,1337001
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/10/2017,07:00:00,REGULAR,10479842,1336934
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/10/2017,03:00:00,REGULAR,10479782,1336914
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/09/2017,23:00:00,REGULAR,10479726,1336914
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/09/2017,19:00:00,REGULAR,10479311,1336905
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/09/2017,15:00:00,REGULAR,10478499,1336889
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/09/2017,11:00:00,REGULAR,10478214,1336869
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/09/2017,07:25:29,REGULAR,10477805,1336806
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/09/2017,07:00:00,REGULAR,10477773,1336794
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/09/2017,03:00:00,REGULAR,10477713,1336760
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/08/2017,23:00:00,REGULAR,10477712,1336760
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/08/2017,19:00:00,REGULAR,10477330,1336751
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/08/2017,15:00:00,REGULAR,10476511,1336736
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/08/2017,11:00:00,REGULAR,10476175,1336724
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/08/2017,07:00:00,REGULAR,10475726,1336657
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/08/2017,03:00:00,REGULAR,10475677,1336632
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/07/2017,23:00:00,REGULAR,10475676,1336631
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/07/2017,19:00:00,REGULAR,10475400,1336623
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/07/2017,15:00:00,REGULAR,10474582,1336613
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/07/2017,11:00:00,REGULAR,10474244,1336588
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/07/2017,07:00:00,REGULAR,10473802,1336506
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/07/2017,03:00:00,REGULAR,10473760,1336482
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/06/2017,23:00:00,REGULAR,10473760,1336482
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/06/2017,19:00:00,REGULAR,10473386,1336470
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/06/2017,15:00:00,REGULAR,10472574,1336450
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/06/2017,11:00:00,REGULAR,10472273,1336423
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/06/2017,07:00:00,REGULAR,10471862,1336352
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/06/2017,03:00:00,REGULAR,10471807,1336333
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/05/2017,23:00:00,REGULAR,10471733,1336332
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/05/2017,19:00:00,REGULAR,10471465,1336329
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/05/2017,15:00:00,REGULAR,10471016,1336309
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/05/2017,11:00:00,REGULAR,10470509,1336267
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/05/2017,07:00:00,REGULAR,10470345,1336242
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/05/2017,03:00:00,REGULAR,10470306,1336241
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/05/2017,00:00:00,REGULAR,10470237,1336239
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/04/2017,20:00:00,REGULAR,10469972,1336233
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/04/2017,16:00:00,REGULAR,10469545,1336218
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/04/2017,12:00:00,REGULAR,10469184,1336204
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/04/2017,08:00:00,REGULAR,10468970,1336175
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/04/2017,04:00:00,REGULAR,10468911,1336171
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/04/2017,00:00:00,REGULAR,10468824,1336168
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/03/2017,20:00:00,REGULAR,10468451,1336159
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/03/2017,16:00:00,REGULAR,10467579,1336138
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/03/2017,12:00:00,REGULAR,10467112,1336122
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/03/2017,08:00:00,REGULAR,10466691,1336044
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/03/2017,04:00:00,REGULAR,10466568,1336009
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/03/2017,00:00:00,REGULAR,10466523,1336008
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/02/2017,20:00:00,REGULAR,10466168,1336001
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/02/2017,16:00:00,REGULAR,10465352,1335989
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/02/2017,12:00:00,REGULAR,10464916,1335963
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/02/2017,08:00:00,REGULAR,10464488,1335907
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/02/2017,04:00:00,REGULAR,10464361,1335859
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/02/2017,00:00:00,REGULAR,10464318,1335859
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/01/2017,20:00:00,REGULAR,10463968,1335850
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/01/2017,16:00:00,REGULAR,10463138,1335831
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/01/2017,12:00:00,REGULAR,10462727,1335807
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/01/2017,08:00:00,REGULAR,10462322,1335738
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/01/2017,04:00:00,REGULAR,10462195,1335697
A002,R051,02-03-05,59 ST,NQR456W,BMT,11/01/2017,00:00:00,REGULAR,10462159,1335695
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/31/2017,20:00:00,REGULAR,10461836,1335691
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/31/2017,16:00:00,REGULAR,10461034,1335676
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/31/2017,12:00:00,REGULAR,10460581,1335661
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/31/2017,08:00:00,REGULAR,10460176,1335592
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/31/2017,04:00:00,REGULAR,10460036,1335538
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/31/2017,00:00:00,REGULAR,10459997,1335537
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/30/2017,20:00:00,REGULAR,10459678,1335534
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/30/2017,16:00:00,REGULAR,10458880,1335515
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/30/2017,12:00:00,REGULAR,10458504,1335495
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/30/2017,08:00:00,REGULAR,10458108,1335452
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/30/2017,04:00:00,REGULAR,10457984,1335422
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/30/2017,00:00:00,REGULAR,10457960,1335422
A002,R051,02-03-05,59 ST,NQR456W,BMT,10/29/2017,20:00:00,REGULAR,10457812,1335417
